,comp1,comp2
166,42.446423,-18.508766
167,38.86813,-17.992548
168,35.903557,-7.123614
169,35.089436,-10.528669
170,39.820293,-18.396662
171,41.157944,-18.653204
172,44.506447,-17.4926
173,45.13163,-17.149588
174,36.454666,-5.3544536
175,40.61897,-18.703548
176,44.398605,-17.076994
177,36.234497,-6.3631873
178,35.57196,-10.447124
179,36.727913,-5.578783
180,41.664536,-17.659994
181,41.78977,-17.251926
182,40.97786,-17.226019
183,40.646027,-18.303053
184,37.254063,-16.837263
185,44.679756,-16.941833
186,42.764168,-18.017267
187,37.13524,-6.6887355
188,35.649506,-10.442912
189,39.622566,-17.037691
190,36.387814,-7.9525237
191,36.319817,-8.107775
192,39.020794,-15.76787
193,36.1354,-4.200554
194,36.181297,-4.6970024
195,36.821934,-7.169957
196,36.106537,-3.757953
197,41.934223,-17.385546
198,41.441364,-18.563591
199,37.863583,-14.887858
200,39.609104,-12.757063
201,44.758377,-13.539086
202,39.91897,-13.115523
203,34.157425,-13.434624
204,37.841686,-10.406506
205,33.977272,-17.078655
206,38.786713,-11.57358
207,39.38854,-13.385122
208,40.377617,-12.376484
209,39.561806,-12.981052
210,34.50152,-10.824415
211,45.89745,-10.262313
212,39.88873,-14.092545
213,40.225754,-14.2917185
214,39.71656,-15.932934
215,36.31887,-5.970336
216,37.89698,-17.04414
217,37.144188,-4.392918
218,36.415783,-12.899087
219,41.453457,-14.79161
220,40.626125,-14.971944
221,47.182083,-15.837077
222,41.19112,-14.729058
223,37.415962,-14.087715
224,39.033813,-14.352092
225,34.452545,-12.960032
226,42.766167,-11.905194
227,39.704044,-11.242463
228,37.775578,-12.577667
229,39.505108,-13.07424
230,39.91381,-10.318794
231,33.817863,-9.900427
232,40.011288,-10.48494
233,34.972733,-12.490165
234,33.796013,-13.617999
235,40.33476,-13.350206
236,42.783432,-12.283038
237,36.580723,-11.652306
238,30.97504,-19.824284
239,40.315727,-7.1367235
240,40.91389,-10.432811
241,36.73101,-12.797678
242,43.605835,-14.00542
243,34.711475,-13.611702
244,40.757137,-14.222198
245,37.46059,-11.853306
246,41.35255,-13.73908
247,-27.065264,-32.463448
248,38.55455,-11.994212
249,37.273094,-8.061685
250,42.021267,-14.075258
251,38.30866,-13.89164
252,35.903595,-15.638942
253,40.3962,-18.329477
254,31.01024,-19.75651
255,35.495636,-13.717902
256,41.1919,-17.772747
257,36.4175,-13.266047
258,30.10159,28.38325
259,41.057716,-17.161459
260,37.916622,-11.534936
261,45.856403,-9.390704
262,34.28107,-10.479271
263,40.409267,-7.238166
264,43.455814,-14.7919235
265,44.305313,-9.428561
266,31.697693,-10.941338
267,42.341873,-8.894321
268,38.06943,-10.727176
269,40.874207,-11.571425
270,39.536304,-11.894372
271,37.14064,-15.142895
272,39.502113,-13.897965
273,40.584198,-16.165854
274,40.046406,-10.072066
275,42.14007,-10.674422
276,37.27273,-7.370387
277,41.05586,-9.563882
278,40.452686,-12.086594
279,40.182884,-15.4764
280,34.554398,-14.569028
281,45.315388,-14.081281
282,39.31634,-15.217682
283,36.783382,-6.3240232
284,40.915302,-15.2182255
285,42.186916,-12.824131
286,41.74066,-9.231572
287,44.801517,-9.838334
288,37.9645,-12.725807
289,39.97194,-14.114622
290,1.7548718,-49.686104
291,-2.1249704,-52.473137
292,-0.6968434,-48.625084
293,-4.7205863,-43.03938
294,0.87264246,-55.16515
295,0.80039996,-52.63294
296,-2.1196544,-47.82792
297,-0.095134415,-51.554993
298,-1.2296077,-53.133778
299,-6.26708,-23.91816
300,-1.1464819,-49.061676
301,-1.8431505,-53.194508
302,-0.36461008,-51.52324
303,1.6895891,-54.721893
304,-9.893832,-48.079987
305,-1.6212157,-49.83518
306,-1.3413875,-48.221535
307,-4.5869975,-42.74322
308,-1.9434456,-48.05451
309,0.8871707,-48.330696
310,-6.439309,-24.426092
311,1.7670387,-55.469746
312,0.2699523,-49.774784
313,-2.1357923,-48.479183
314,7.209529,-50.46474
315,8.734955,-42.940113
316,-0.34422618,-47.67636
317,5.071879,-48.50359
318,-0.5668521,-49.188934
319,-10.554712,-47.634247
320,3.6642916,-52.33853
321,-9.522771,-19.348478
322,4.000863,-50.389626
323,-3.3149836,-50.64799
324,2.492874,-50.3243
325,0.9169326,-49.998367
326,3.4725037,-49.28292
327,4.426156,-53.17541
328,1.8396727,-53.556812
329,2.3554869,-54.796867
330,2.1760576,-54.28045
331,1.9656457,-54.34174
332,3.1783445,-53.543964
333,0.5649368,-50.231373
334,1.9099292,-51.915085
335,2.7722504,-49.66333
336,2.746786,-53.376663
337,1.5481204,-52.86928
338,1.0357656,-48.608387
339,1.9864136,-49.307957
340,1.7172214,-53.269608
341,2.348004,-50.42673
342,-5.5184264,-41.278835
343,-6.3216205,-24.2472
344,1.109438,-50.507683
345,2.192756,-50.818615
346,1.1019132,-50.017345
347,-6.391057,-24.792646
348,5.012002,-47.841667
349,1.0481786,-50.94412
350,-0.35427493,-50.402786
351,3.512822,-53.365868
352,-0.18161847,-50.583973
353,0.5292571,-51.7068
354,-3.3911498,-48.04525
355,0.052287567,-48.635876
356,0.17731185,-48.89073
357,5.3447757,-47.10508
358,-3.6508713,-41.986042
359,-1.8594397,-40.41186
360,2.3245356,-43.233463
361,-1.500804,-39.981174
362,-1.8466713,-49.202873
363,1.8748598,-43.57274
364,-5.47524,-39.764194
365,4.6853194,-42.822792
366,1.2647717,-43.24052
367,3.785403,-39.342155
368,0.8934429,-45.139286
369,-0.75737745,-48.12211
370,3.812255,-39.67308
371,-6.0571337,-25.66517
372,-0.8394809,-43.48534
373,1.1447886,-52.0916
374,-0.9281339,-47.28035
375,-11.471238,-47.292084
376,1.196292,-46.338535
377,-0.7431517,-50.51742
378,-1.9530354,-47.74478
379,-6.8613358,-23.875147
380,-0.5966233,-48.007603
381,-10.626971,-47.546837
382,-2.6255128,-47.44692
383,-0.95964897,-49.64021
384,-0.4045332,-49.535736
385,-1.5661175,-53.0371
386,-7.5438867,-23.190405
387,-2.755636,-42.294956
388,4.1343555,-41.425358
389,0.914117,-42.152733
390,3.8989868,-50.247707
391,2.1753283,-44.514416
392,5.8043165,-44.170273
393,-7.088515,-25.567604
394,-0.40174088,-43.25743
395,0.91917086,-48.599113
396,3.1019769,-48.00427
397,3.9051516,-45.741623
398,0.069493175,-39.920982
399,1.941362,-44.891705
400,6.459305,-37.114586
401,2.3706083,-51.264103
402,0.85309553,-36.183956
403,1.1472503,-49.26846
404,2.926723,-50.721046
405,1.1603818,-40.06135
406,0.7118759,-39.64675
407,4.8797865,-43.49385
408,-2.6113853,-49.04206
409,3.8098235,-45.72143
410,4.760426,-44.496113
411,1.19715,-44.395725
412,4.1545534,-43.56397
413,-4.2208495,-41.420773
414,0.16091149,-40.740013
415,1.7221543,-47.369907
416,-6.914556,-26.015368
417,1.907885,-45.76439
418,4.3179154,-42.3443
419,4.6891713,-48.68417
420,2.8562963,-48.872505
421,-6.3549232,-41.163876
422,3.24175,-44.111595
423,3.7296176,-46.67822
424,-5.2726746,-41.34408
425,2.264128,-44.917862
426,3.233196,-41.86211
427,1.7186202,-47.876865
428,0.7628115,-36.024574
429,0.8302441,-41.942505
430,3.4821897,-46.47226
431,-35.05698,1.8903426
432,-35.722145,1.4567034
433,3.339413,-45.060833
434,-3.80442,-42.305367
435,6.732181,-42.825336
436,3.0498512,-41.271503
437,3.044663,-46.733746
438,1.8142444,-45.575386
439,1.173347,-48.333645
440,-0.7696164,-50.570023
441,-4.948279,-41.076706
442,-6.8436427,-26.178347
443,3.9588592,-50.3078
444,2.8909106,-43.32843
445,2.456679,-44.56563
446,3.086865,-43.841095
447,4.849181,-46.29682
448,-5.157911,-41.419903
449,3.904619,-48.836266
450,-5.032306,-41.60379
451,4.605318,-44.169025
452,-0.23168427,-39.84162
453,4.135623,-44.764095
454,1.5020916,-42.959515
455,3.719743,-43.778206
456,3.9217842,-43.494507
457,2.6521907,-45.563847
458,-0.22259355,-40.86166
459,-0.37447798,-43.493153
460,2.7061543,-48.5511
461,2.1941924,-46.151646
462,-11.496157,-47.280468
463,3.6464238,-42.369297
464,1.9869415,-43.966846
465,1.7684444,-42.57994
466,1.1151009,-40.076645
467,5.5924764,-43.798355
468,12.209177,-44.41429
469,10.585438,-42.353123
470,10.586946,-42.39932
471,11.205401,-44.66865
472,10.11429,-43.439747
473,10.746079,-42.315216
474,10.349821,-44.1584
475,-10.328523,-47.926235
476,10.395132,-44.1454
477,8.298639,-41.392765
478,9.921158,-41.29772
479,11.8020115,-43.05265
480,-5.2911143,-40.210487
481,12.096705,-43.19061
482,12.325558,-43.419308
483,12.100097,-44.026897
484,11.954243,-44.238323
485,11.257248,-43.811153
486,11.997995,-43.056126
487,11.548328,-43.726055
488,11.37849,-43.836723
489,11.612704,-44.00963
490,11.971739,-43.10139
491,30.74693,25.850647
492,12.283077,-43.942757
493,6.280276,-40.76314
494,-5.0587425,-26.396166
495,-0.6678009,-52.208652
496,-6.3915544,-41.42079
497,-5.73871,-42.356087
498,7.2414117,-36.825737
499,-1.0698049,-52.15074
500,-6.2570977,-41.787895
501,5.3432627,-48.779644
502,-1.7491812,-50.777184
503,0.87793344,-36.245102
504,-0.13254596,-52.913242
505,0.3498287,-53.249924
506,-1.4935044,-50.878716
507,-6.140649,-41.934227
508,0.1967458,-51.45471
509,-0.21619375,-53.302803
510,7.716889,-50.069187
511,-6.148118,-24.985558
512,0.9366096,-36.371593
513,-6.733615,-24.194784
514,3.821865,-52.159042
515,0.18645307,-46.617317
516,-0.84309,-52.213123
517,0.37370542,-54.04286
518,-1.0584503,-53.342648
519,0.39865154,-53.994934
520,-3.312122,-50.510105
521,-1.3533767,-42.10276
522,-6.8260007,-26.85934
523,2.8552928,-44.486057
524,5.2615857,-45.355854
525,4.7585053,-40.82323
526,30.63556,24.492876
527,2.923073,-42.359715
528,4.644667,-46.796146
529,0.82960045,-43.587563
530,4.369721,-40.91787
531,0.7188465,-45.767487
532,3.7985475,-44.65291
533,-3.8909209,-49.511356
534,7.071789,-45.48552
535,-0.28937855,-42.787754
536,-1.7215807,-51.34766
537,7.365931,-36.731495
538,-1.1360296,-41.77102
539,-3.346561,-49.801807
540,-6.6618934,-26.870495
541,-0.99458945,-49.791405
542,3.453402,-42.512646
543,-2.152523,-50.167755
544,2.3714757,-39.23878
545,6.9865327,-43.12107
546,9.95403,-41.198586
547,6.410662,-43.23672
548,5.6518946,-41.86891
549,1.3147173,-43.895065
550,10.458746,-41.843357
551,10.626465,-42.160778
552,5.459897,-42.258503
553,6.915888,-37.62334
554,-6.445983,-27.209055
555,10.611529,-41.737812
556,9.754214,-41.156998
557,9.008819,-38.28679
558,5.712517,-44.086548
559,-6.919891,-26.254435
560,5.769834,-38.71226
561,-7.470152,-24.433277
562,6.327426,-42.56093
563,-8.53125,-24.551596
564,3.2269423,-42.753838
565,-11.482647,-47.30075
566,-7.613808,-25.80379
567,-7.4355187,-26.438568
568,-2.5222552,-45.17028
569,-0.305051,-40.800255
570,31.327066,-19.261469
571,-5.22786,-40.879078
572,5.7939005,-41.63382
573,5.7568874,-38.175884
574,-8.29913,-24.922045
575,8.459759,-38.014286
576,7.013525,-41.347748
577,6.5690193,-42.666542
578,7.906502,-36.10078
579,-0.92352676,-41.437893
580,-7.99022,-24.657965
581,4.871749,-40.5055
582,6.3061776,-40.512962
583,-2.0973327,-44.781635
584,2.244456,-38.86359
585,7.063843,-41.987354
586,-0.62100405,-46.161266
587,4.981673,-44.230476
588,-0.41197878,-44.914345
589,5.565032,-39.10203
590,1.7733036,-38.29153
591,-6.6390195,-28.8053
592,-10.953943,-47.481712
593,3.8512962,-39.583057
594,7.6108203,-44.296604
595,4.5135713,-42.10046
596,8.655124,-44.323105
597,2.9140165,-40.475224
598,-10.819472,-47.523914
599,-6.8342514,-26.302416
600,2.0706196,-40.888714
601,-3.7376337,-41.982727
602,-10.408971,-47.714085
603,6.0645223,-42.127842
604,7.3675876,-41.210346
605,3.4767938,-40.82202
606,2.7242181,-41.44556
607,-1.0164115,-47.454426
608,3.5266294,-40.921577
609,-10.386681,-47.570835
610,5.9524517,-41.96273
611,1.2712015,-37.581944
612,-7.972723,-25.414413
613,-2.40082,-49.932743
614,-1.3909596,-45.109554
615,-1.0295222,-43.785645
616,3.600039,-44.544594
617,-2.7482665,-44.986996
618,0.40632582,-49.66826
619,1.3649024,-38.504986
620,-3.3616295,-41.892612
621,9.839078,-44.444798
622,-1.0631443,-44.810688
623,-6.715777,-27.792023
624,6.5352297,-47.46535
625,2.9417236,-44.952427
626,3.8521159,-47.32093
627,-7.497037,-23.777521
628,6.6023684,-42.07042
629,0.053957142,-42.652157
630,4.337216,-44.002415
631,5.697399,-42.2652
632,4.160614,-42.633705
633,3.7335892,-42.494293
634,5.3160715,-45.62088
635,3.1793818,-44.73868
636,6.771973,-46.197758
637,0.2299343,-43.74598
638,9.952083,-41.190407
639,-2.029035,-40.51046
640,-7.6315103,39.10826
641,-1.4095244,-40.13418
642,1.5656428,-42.718903
643,1.4864213,-41.643875
644,5.9577947,-38.63075
645,3.4344602,-44.029842
646,7.5253997,-36.577583
647,-2.3643196,-46.721863
648,4.8329535,-36.62904
649,1.9155909,-41.816925
650,3.2940743,-43.572178
651,-6.3718777,-40.58858
652,2.2416573,-41.829643
653,2.3513308,-42.86501
654,-49.56632,-10.688523
655,7.0711575,-37.12519
656,1.9317844,-41.3938
657,-5.4351916,-39.192688
658,-7.5915213,-25.267544
659,-8.0202055,-26.381674
660,0.3861927,-39.766438
661,-0.8503765,-45.311665
662,8.225935,-37.81097
663,-0.72189236,-46.1604
664,-0.11367516,-45.62901
665,2.090948,-45.994404
666,-6.9284205,-25.991491
667,6.7018666,-37.64805
668,2.8327787,-43.211338
669,3.34568,-41.75141
670,-0.18669209,-43.642365
671,6.9589186,-37.21973
672,6.8436623,-37.28735
673,4.244687,-45.655098
674,3.8199365,-41.88528
675,2.6405375,-40.71367
676,5.343482,-41.544407
677,4.0255394,-41.680695
678,-0.7921775,-44.24904
679,-5.799356,-28.14714
680,16.944296,47.519634
681,5.61111,45.689713
682,29.930956,27.479195
683,10.273655,32.908257
684,9.622909,32.879276
685,15.338017,42.92295
686,1.4756876,-54.866047
687,14.471276,45.021
688,4.3267484,26.947687
689,-2.6605182,45.14521
690,7.5523844,47.854168
691,0.49175054,48.830135
692,-2.348856,47.26552
693,17.481396,46.997555
694,-1.5401993,45.747303
695,30.306562,26.991903
696,12.157255,42.179787
697,14.741264,44.27341
698,-3.0893536,48.860676
699,-0.039413694,48.47775
700,13.167599,41.885612
701,45.703564,-9.293214
702,-4.2844124,40.89859
703,7.078851,18.415741
704,8.241054,15.022466
705,17.151432,47.010963
706,15.365627,46.436344
707,9.082214,16.39848
708,21.479603,41.804398
709,12.275373,-45.230278
710,2.5037773,-54.718296
711,0.47296378,-54.36243
712,2.7257388,-56.53027
713,12.279734,-45.03802
714,29.208956,30.436592
715,-27.813713,-33.947857
716,-1.8031716,48.4261
717,-1.565004,49.96469
718,11.822967,44.615578
719,12.982538,41.297813
720,4.4634423,-50.68278
721,14.418675,44.288593
722,2.8497138,-45.87968
723,-2.6843913,49.449055
724,-5.021736,40.575493
725,3.3909018,-55.313442
726,1.2980864,43.10512
727,29.540674,29.985855
728,1.9954859,-54.450314
729,3.5425758,-55.275757
730,-9.430966,-48.382797
731,2.2192512,-55.008778
732,2.4604146,-55.231617
733,2.3623295,-55.13244
734,4.4843535,-48.4121
735,14.183306,44.949577
736,2.4310365,-55.55382
737,4.0183268,-53.67047
738,1.7148738,-55.090446
739,15.129411,46.217514
740,1.8946888,-55.49174
741,3.7267098,-55.475674
742,3.254245,-55.28027
743,2.3598812,-46.864876
744,-6.6054115,-41.21173
745,2.563269,-55.20132
746,3.5980372,46.82073
747,-1.3460623,48.299618
748,-0.8323814,50.174976
749,8.810004,34.95386
750,0.67316717,33.66751
751,1.9064288,48.148804
752,3.117296,27.744873
753,8.533369,34.071648
754,-1.1307127,49.89295
755,-0.77889806,50.324364
756,-0.6066425,49.651123
757,8.416504,34.640713
758,2.5667882,47.704967
759,8.240614,15.116435
760,-8.019598,43.171795
761,-2.016193,49.91414
762,-2.2288356,49.797237
763,-0.458651,49.924713
764,0.11864506,46.30443
765,-1.4055512,49.697006
766,-0.9350637,50.064335
767,-1.7046794,49.5094
768,39.754482,-6.0213523
769,9.808516,47.596394
770,-0.50205296,48.14519
771,25.31835,31.833773
772,-0.17852868,50.976326
773,2.9699032,28.039993
774,0.15862112,48.30358
775,8.146178,15.718849
776,1.9306666,43.229404
777,0.43657243,50.4095
778,19.502907,30.776968
779,0.69523454,33.617496
780,1.2726871,48.780704
781,8.616642,34.671684
782,0.15058161,46.149525
783,31.135513,27.070475
784,1.7267199,46.278988
785,38.930832,-5.1568427
786,0.701271,33.763798
787,2.0840228,46.759403
788,7.725246,17.266161
789,7.603518,45.240032
790,1.3693427,47.06194
791,0.27979487,45.467823
792,13.028412,15.724846
793,15.164846,42.044502
794,6.05016,44.430397
795,13.614011,46.99039
796,8.813127,47.455276
797,9.006308,35.436817
798,21.010109,44.022594
799,-6.930513,41.268208
800,1.2830455,48.81966
801,7.512642,17.88782
802,-5.788512,44.005306
803,4.348472,46.74322
804,-5.8405523,43.792377
805,28.13579,30.4106
806,6.095073,41.932346
807,-5.868715,43.776836
808,29.378532,27.12231
809,29.960293,29.16896
810,7.1308527,47.279583
811,13.583182,43.152145
812,-7.284354,43.296375
813,16.837416,46.898254
814,7.465254,18.449776
815,6.119374,44.676983
816,16.996403,47.549793
817,3.85819,46.65268
818,3.1184194,48.05631
819,3.5177395,48.24472
820,1.8029231,43.309654
821,8.550063,16.758186
822,1.2565252,48.98138
823,7.072441,18.247818
824,1.1121361,48.126984
825,-0.15299991,48.8426
826,12.992378,42.655155
827,4.071297,47.945896
828,2.4865222,47.57569
829,8.027343,39.017506
830,-1.0021272,46.287518
831,2.567636,48.63333
832,-5.299277,44.31501
833,1.6587375,47.497864
834,8.235382,47.564903
835,7.7526865,17.80361
836,6.72976,18.7944
837,-6.7144084,43.53613
838,1.8385717,48.91782
839,3.139753,48.10391
840,1.9028721,47.37796
841,6.74466,18.567282
842,6.783062,18.794794
843,0.26500353,49.070236
844,-10.0845,-23.062223
845,0.52174973,44.16061
846,-0.4288663,45.947857
847,4.666203,43.679623
848,20.555092,42.298504
849,2.642115,45.954662
850,5.7607074,42.07487
851,-1.9021031,46.434452
852,1.871595,49.54507
853,8.188817,17.576395
854,9.885239,46.356167
855,2.861624,46.366413
856,0.34758693,50.197575
857,15.955111,43.93901
858,40.13546,-6.5679297
859,21.591866,41.5227
860,1.3170178,45.408154
861,1.8190553,45.79411
862,1.8362323,46.35704
863,29.958965,29.36054
864,2.5213015,47.995182
865,2.3639367,46.452953
866,-0.4580819,46.941208
867,-3.3135457,45.49219
868,1.3928325,46.910763
869,-6.535251,43.807056
870,-1.111611,47.322742
871,3.4553719,46.832752
872,0.6069595,47.195538
873,3.1786933,45.107994
874,1.3448126,48.829674
875,20.832695,41.740124
876,27.041851,29.725002
877,20.308405,40.66598
878,29.139404,27.430943
879,28.585827,27.883755
880,26.748743,30.127964
881,29.23342,27.366983
882,26.846363,29.943312
883,28.463194,28.753952
884,18.672794,38.48307
885,2.0812693,31.818253
886,28.485157,29.251205
887,26.4238,25.713678
888,-5.7872725,40.35196
889,21.048773,41.424255
890,-6.7766705,40.060394
891,18.488285,41.635952
892,16.462227,39.531048
893,18.754677,40.138344
894,10.339783,17.017696
895,14.237692,46.36801
896,17.163794,38.797695
897,14.715091,46.28579
898,11.888581,44.70019
899,15.607444,46.018314
900,18.413296,41.51719
901,18.472809,41.03129
902,18.124514,43.49033
903,15.967087,45.74186
904,14.154043,43.303005
905,17.844402,42.91268
906,12.355274,44.30326
907,12.367935,43.924988
908,17.800474,43.61988
909,17.15485,40.192074
910,14.637728,46.34907
911,16.713972,42.839417
912,-3.9873195,40.933865
913,18.735723,43.859886
914,17.330025,42.190323
915,18.88493,42.309414
916,24.952991,37.690475
917,29.884293,24.98661
918,13.352886,44.209206
919,22.776894,36.867817
920,17.000004,37.367996
921,27.638613,32.39515
922,17.664566,42.67657
923,19.323378,41.7701
924,13.003581,43.767246
925,17.954865,42.892155
926,9.39577,43.621223
927,19.171738,40.90468
928,17.891945,37.298378
929,18.9498,37.58676
930,14.745927,45.747746
931,11.077079,42.74622
932,11.230475,42.924606
933,-4.3446665,40.46364
934,35.88975,-1.7543986
935,11.978501,41.833252
936,17.508266,33.419056
937,25.037975,28.348942
938,16.260965,36.686195
939,6.893474,41.478504
940,27.375027,28.792818
941,28.392385,26.894342
942,15.302201,38.86207
943,-4.755231,40.416325
944,1.6171117,32.203926
945,26.516607,29.075617
946,16.821205,34.468033
947,16.239237,39.591778
948,16.76759,40.21073
949,24.85298,30.497541
950,24.964767,28.997211
951,-4.744575,38.73802
952,21.22355,30.115412
953,-4.6487284,40.494877
954,7.6787663,37.257694
955,-4.6021595,38.64452
956,16.204664,39.300114
957,14.199579,37.652023
958,19.862608,35.19783
959,26.99329,28.392372
960,19.680088,35.267178
961,15.461131,40.33917
962,21.609797,27.602898
963,15.345899,39.654434
964,9.71312,20.136429
965,11.233311,44.106964
966,10.808336,44.548466
967,18.206722,39.375248
968,14.611326,37.816704
969,10.949471,44.617825
970,-4.671021,43.543335
971,14.034859,37.781654
972,14.780051,37.670517
973,6.718313,37.70335
974,26.305023,29.172434
975,8.829544,40.943104
976,11.342953,44.331238
977,14.753212,39.313362
978,14.999129,36.98238
979,15.043743,35.518616
980,9.226001,43.069828
981,14.386475,39.458183
982,3.097388,42.295174
983,7.318839,41.464798
984,27.339378,30.35007
985,8.063369,43.092476
986,10.838932,44.7239
987,17.899504,40.335464
988,6.684053,35.483063
989,9.962282,42.683533
990,7.4873877,41.69904
991,9.92545,42.575146
992,27.231512,30.791494
993,2.3266056,46.389385
994,7.688029,41.300472
995,7.924633,36.947716
996,9.68486,45.068134
997,8.527547,45.50639
998,8.769948,45.427547
999,9.850309,17.474659
1000,9.158641,44.868557
1001,35.909866,-1.923215
1002,12.585098,43.40272
1003,6.087274,35.40141
1004,14.124097,45.758373
1005,6.8147664,43.490276
1006,1.6045805,42.814823
1007,12.117659,46.175602
1008,-0.9029149,45.305115
1009,7.7845936,43.443413
1010,-3.3590975,45.467293
1011,3.0920362,42.354496
1012,4.049169,46.372917
1013,9.793213,45.105
1014,2.0914984,46.889473
1015,0.76143014,33.64522
1016,1.4147631,46.319977
1017,-4.278596,44.37484
1018,1.8241988,46.60318
1019,9.429432,46.234562
1020,2.250522,45.102627
1021,2.1944845,46.70434
1022,0.95710135,46.40199
1023,6.458454,37.800503
1024,9.806008,44.200336
1025,3.7104976,49.672832
1026,2.1498778,47.22732
1027,0.8381122,46.266388
1028,-1.7573849,45.669548
1029,7.4149365,18.294333
1030,12.593402,35.46114
1031,14.4738865,45.68305
1032,9.819768,45.17803
1033,9.934158,42.701374
1034,13.346922,41.664997
1035,11.944766,42.591797
1036,3.6970863,49.754845
1037,8.169506,46.58024
1038,8.308812,44.408432
1039,2.4683037,47.54661
1040,7.887256,43.204166
1041,8.346355,47.005756
1042,8.976594,47.063877
1043,11.651235,40.617435
1044,9.247381,45.591766
1045,3.5003736,47.172268
1046,0.92201465,48.235317
1047,9.728423,42.980133
1048,7.3961263,18.200384
1049,2.3961053,43.01102
1050,8.694138,46.18837
1051,8.500807,46.158848
