,comp1,comp2
487,-28.417276,31.732382
488,-15.049759,37.15575
489,-30.71952,31.388508
490,-22.97394,43.006115
491,-21.222975,31.196348
492,-27.617804,26.780375
493,-24.866829,18.516237
494,-36.198822,4.533313
495,-25.249096,39.489307
496,-26.936369,37.473877
497,-22.787558,-39.824444
498,-38.55035,6.487234
499,-22.627108,39.079845
500,-29.929626,19.48997
501,-27.027342,33.570538
502,-25.917719,30.741985
503,-29.033825,29.861322
504,-21.262457,26.301249
505,-40.834736,5.466113
506,-20.339008,44.263767
507,-40.716022,5.6597095
508,-18.159931,38.91156
509,-27.49568,17.453842
510,-18.789337,29.226997
511,-25.459604,43.875607
512,-25.955948,32.28011
513,-27.76548,29.984833
514,-25.849934,27.322157
515,-18.879717,45.24064
516,-19.155521,36.235435
517,-30.212692,28.870445
518,-19.403093,40.40767
519,-17.55694,32.221973
520,-17.843536,45.667145
521,-20.136364,30.856638
522,-13.78306,37.46159
523,-27.39465,25.3675
524,-28.42698,35.735497
525,-21.350067,46.27167
526,-31.910927,18.005276
527,-24.495087,39.82461
528,-16.45731,39.253906
529,-22.557781,36.881214
530,-17.10714,44.755043
531,-21.873384,36.55543
532,-19.591276,32.615646
533,-19.830858,21.841423
534,-21.873072,34.036213
535,-18.748959,28.04437
536,-27.313395,37.416935
537,-17.979605,40.177788
538,-25.277653,33.472206
539,-26.823984,15.709159
540,-31.687172,23.957727
541,-21.5417,-42.77419
542,-30.510643,34.106476
543,-38.982777,6.852815
544,-39.363663,7.2582994
545,-21.622608,43.62363
546,-23.138126,41.167763
547,-23.716125,26.67428
548,-24.991623,31.266916
549,-28.45991,21.247082
550,-26.911755,27.466963
551,-24.954756,22.751144
552,-17.88876,25.68427
553,-40.498547,4.94806
554,-28.84092,18.906124
555,-41.530846,4.9385705
556,-23.447992,24.169857
557,-21.26428,36.492992
558,-36.28789,5.8707438
559,-21.156574,38.353485
560,-22.980995,34.759544
561,-17.258043,20.25176
562,-19.049686,25.230738
563,-15.306158,31.011892
564,-17.985025,19.90181
565,-25.721342,18.685263
566,-25.969706,30.374018
567,-30.441978,23.449686
568,-24.551023,43.41371
569,-18.220043,33.77513
570,-16.15915,22.76123
571,-19.261452,38.97683
572,-24.842262,27.343996
573,-26.406513,44.290943
574,-24.757484,36.84576
575,-15.317076,32.351818
576,-18.058928,30.145254
577,-24.373549,32.096718
578,-19.65548,27.579338
579,-22.428669,32.389347
580,-24.804783,30.5156
581,-24.133675,18.089003
582,-14.613216,32.03242
583,-28.933584,19.612389
584,-17.263435,31.825087
585,-40.950626,6.2263985
586,-28.517845,20.037397
587,-18.65544,45.89573
588,-27.142473,43.216503
589,-21.14449,36.50096
590,-24.010408,17.624367
591,-62.079395,-3.8781548
592,-25.915045,21.616219
593,-24.940311,43.052998
594,-18.886076,45.043354
595,-30.120148,37.046978
596,-14.148267,40.088413
597,-28.57873,19.642296
598,-18.356611,45.674297
599,-19.199074,21.852158
600,-31.071186,21.721483
601,-40.83682,7.1195636
602,-15.146978,23.794579
603,-20.20428,25.684572
604,-25.89361,19.52664
605,-18.84807,29.960382
606,-22.885307,33.62106
607,-15.525746,30.362751
608,-23.948975,42.30781
609,-16.931446,38.980114
610,-23.834808,33.154354
611,-16.767174,37.16941
612,-23.13324,27.989866
613,-19.807215,25.054531
614,-38.635258,7.6645308
615,-24.477962,45.629974
616,-29.70457,19.19841
617,-19.20985,44.985336
618,-29.135633,25.672684
619,-22.226341,45.163765
620,-22.243177,24.835112
621,-18.158611,33.793095
622,-15.660076,25.727694
623,-14.354943,41.608776
624,-20.132193,37.774944
625,-27.524593,25.093872
626,-25.382214,39.56961
627,-27.519135,27.280493
628,-27.015306,38.380623
629,-15.36431,38.54389
630,-17.541855,31.194813
631,-24.234386,19.933813
632,-28.879658,39.55744
633,-18.675903,39.904617
634,-23.870764,19.177624
635,-22.871563,26.157333
636,-19.166367,28.928316
637,-22.938091,25.615633
638,-14.949712,38.44082
639,-14.300902,28.4561
640,-18.108328,22.506306
641,-28.446869,27.543007
642,-21.054699,27.284231
643,-28.197071,39.545002
644,-26.953514,35.19404
645,-31.989044,18.062971
646,-28.893192,37.108665
647,-15.680527,29.483185
648,-15.643764,31.799568
649,-20.33834,39.85094
650,-12.759172,34.483223
651,-23.07097,31.578526
652,-29.527325,-2.3452468
653,-25.902964,37.389587
654,-21.687675,21.759733
655,-15.502639,43.4324
656,-23.5495,35.23145
657,-12.847674,38.222076
658,-19.658266,30.939928
659,-17.751467,30.72949
660,-20.45852,38.687458
661,-17.169933,44.841743
662,-27.973343,34.40552
663,-25.50661,22.204672
664,-14.590137,41.889988
665,-17.980629,24.109406
666,-18.67624,40.656723
667,-17.378649,25.021574
668,-27.54938,23.437033
669,-25.626682,42.561394
670,-24.633842,25.612638
671,-22.007614,41.24116
672,-28.72108,38.278374
673,-16.116777,44.54768
674,-15.558373,29.106129
675,-19.342833,30.352985
676,-22.099888,-42.666946
677,-25.699402,34.998726
678,-15.595669,40.485943
679,-37.64046,7.8149076
680,-15.950657,22.505474
681,-13.506133,35.372887
682,-20.913094,22.924314
683,-18.190607,35.08672
684,-22.181627,37.849693
685,-26.690323,34.76195
686,-17.74051,20.350742
687,-17.600016,24.030212
688,-37.137554,8.0313015
689,-26.86239,28.360765
690,-27.463827,19.250301
691,-22.703554,25.272707
692,-24.191977,36.188972
693,-18.946733,43.642326
694,-27.356453,20.432228
695,-15.616621,23.376316
696,-23.960789,44.22978
697,-39.5426,6.276831
698,-22.356417,37.582695
699,-14.980365,41.22626
700,-16.878649,32.40405
701,-16.897749,27.567417
702,-30.578726,18.23907
703,-24.876713,18.502153
704,-18.545628,44.188
705,-24.923979,16.662598
706,-26.183054,39.087017
707,-29.016836,32.92222
708,-19.42943,29.709988
709,-27.272345,18.936596
710,-23.303308,38.32745
711,-27.12718,33.695515
712,-19.430607,22.210537
713,-16.530312,39.014275
714,-22.651648,33.23859
715,-19.116745,28.238718
716,-20.00605,28.207632
717,-37.104843,8.063647
718,-17.778938,25.787767
719,-26.926615,29.546326
720,-40.89523,5.3319488
721,-24.762405,24.496408
722,-22.339605,24.559877
723,-20.999794,18.784548
724,-26.947945,30.22151
725,-26.229517,36.42222
726,-23.752136,36.61785
727,-28.336226,15.898247
728,-39.250946,6.5077705
729,-19.955284,36.80755
730,-26.844074,32.72711
731,-24.867739,38.12044
732,-21.012304,29.16221
733,-15.422389,29.093355
734,-40.31372,6.2297006
735,-30.406725,17.37133
736,-26.824478,39.369133
737,-39.838158,5.9311275
738,-14.703064,23.720186
739,-18.457424,33.305588
740,-27.194586,22.531872
741,-39.295147,7.074506
742,-23.335308,21.526772
743,-23.293177,31.839535
744,-38.70612,6.272179
745,-29.100798,29.784054
746,-18.727243,31.355225
747,-17.736177,41.944775
748,-22.282423,32.22066
749,-25.38259,24.12904
750,-24.935226,28.938522
751,-25.33758,36.67618
752,-16.963638,22.107817
753,-21.432228,37.62431
754,-25.29828,17.705809
755,-21.639406,32.815083
756,-25.297024,33.02774
757,-30.72491,-13.059602
758,-16.304607,41.88355
759,-39.823727,4.2334557
760,-15.086228,39.668934
761,-28.369743,36.40627
762,-37.938972,6.523804
763,-39.49054,5.366683
764,-21.05347,36.7141
765,-23.73815,43.158623
766,-41.534824,5.7633257
767,-38.782166,4.8760796
768,-39.16695,5.6106057
769,-18.85674,31.105253
770,-25.276554,31.47314
771,-40.80294,6.203806
772,-26.877146,40.61733
773,-30.840372,34.443436
774,-23.615173,36.514427
775,-20.078049,32.523468
776,-24.343433,30.228903
777,-38.80647,5.0132594
778,-28.461937,38.111847
779,-18.566444,26.177973
780,-24.63138,34.043995
781,-30.693047,32.950287
782,-18.276575,27.40593
783,-19.026169,22.699047
784,-40.2445,5.3529053
785,-15.549286,43.63876
786,-24.323908,22.340242
787,-40.272034,5.3346915
788,-28.23036,22.492985
789,-15.948349,24.562658
790,-38.965694,4.5658164
791,-27.028389,26.150648
792,-30.80738,28.711626
793,-37.169262,5.825084
794,-16.398726,35.855877
795,-30.823458,38.27351
796,-28.881119,19.628267
797,-24.882914,22.409636
798,-19.362183,28.760244
799,-19.789145,21.071104
800,-39.07884,5.987735
801,-26.836601,25.762537
802,-30.809341,26.065203
803,-14.607804,26.310284
804,-15.147931,37.50232
805,-20.14774,37.31223
806,-26.856817,40.537758
807,-16.26134,36.76936
808,-14.341361,36.817753
809,-30.751534,31.009684
810,-26.664232,25.766054
811,-15.425802,38.987545
812,-40.02234,6.789625
813,-22.749264,23.25638
814,-24.367762,45.29547
815,-14.742764,34.132458
816,-29.167288,19.284727
817,-29.527819,17.09764
818,-26.90469,29.475706
819,-34.654976,6.272478
820,-18.359058,29.450521
821,-21.148958,29.072021
822,-23.805828,23.932447
823,-22.830769,27.338245
824,-27.967623,43.486034
825,-20.258596,22.795853
826,-20.04882,41.137844
827,-21.530256,18.268766
828,-27.542358,32.987324
829,-24.645285,37.084198
830,-36.126995,-9.384041
831,-24.675198,19.585394
832,-21.570492,20.931871
833,-19.160719,34.562706
834,-39.664864,5.531535
835,-22.963509,19.075832
836,-28.786127,28.131851
837,-27.38355,22.546692
838,-20.098711,25.805595
839,-27.820623,18.716928
840,-16.490532,35.284348
841,-23.777681,33.243225
842,-17.078882,27.216154
843,-21.33296,35.406258
844,-31.002787,18.867828
845,-22.938694,34.084835
846,-30.328539,17.323444
847,-16.003756,38.359814
848,-22.653727,26.94725
849,-18.127382,24.722076
850,-27.833218,43.980965
851,-39.353447,6.6450415
852,-27.690329,18.889421
853,-21.000507,26.369484
854,-22.544958,26.849903
855,-26.653582,31.764427
856,-29.861544,23.812212
857,-26.91314,29.21812
858,-41.017742,6.109796
859,-21.486439,42.356182
860,-20.938957,41.225945
861,-26.145851,29.392038
862,-24.125586,31.265833
863,-23.433338,25.19795
864,-27.49979,32.6849
865,-24.794472,20.502695
866,-23.054077,31.185236
867,-34.814247,6.366226
868,-20.765844,33.832367
869,-21.471899,28.002068
870,-21.543741,46.22172
871,-25.251415,27.077818
872,-28.560614,35.678883
873,-20.453365,32.54999
874,-21.30516,22.51453
875,-17.00923,36.698315
876,-21.496542,39.720554
877,-21.593775,45.49781
878,-18.39975,26.47375
879,-23.396528,45.60214
880,-28.528076,24.227169
881,-29.061968,21.564196
882,-20.922287,29.444164
883,-26.437222,-11.04236
884,-20.609102,21.278322
885,-41.01777,6.1306586
886,-17.68019,22.879564
887,-21.171423,16.931316
888,-28.483288,22.768457
889,-23.686813,28.762129
890,-16.610691,23.322859
891,-14.736616,39.956505
892,-26.007484,36.06418
893,-28.552952,35.74609
894,-21.69239,40.891552
895,-18.24711,40.207798
896,-15.571601,31.461988
897,-25.753643,20.875883
898,5.9279456,46.859962
899,-31.943298,-8.700014
900,-25.238836,17.274736
901,-21.8819,21.10816
902,-25.295742,31.914965
903,-25.67121,16.296846
904,-20.706087,34.635742
905,-24.63741,30.537266
906,-19.236763,43.48699
907,-17.003143,22.399797
908,-30.652542,33.804462
909,-21.75456,41.197586
910,-24.501518,34.802074
911,-19.576752,33.258873
912,-21.76419,26.486128
913,-27.266748,22.739895
914,-25.963152,24.360592
915,-17.565374,42.80121
916,-27.241898,38.51722
917,-39.90999,6.880409
918,-14.642552,28.01821
919,-17.776258,41.697918
920,-18.86646,38.385975
921,-24.069593,45.004402
922,-27.27849,-13.174268
923,-23.303932,46.52654
924,-17.485762,31.516905
925,-13.605463,24.792727
926,-21.948332,36.33921
927,-24.680014,24.471727
928,-22.632412,26.08625
929,-41.106052,5.171504
930,-18.312449,23.23957
931,-25.888542,30.799995
932,-24.222246,29.442152
933,-17.759132,35.81602
934,-18.773743,24.015644
935,-16.636538,44.410275
936,-14.601328,33.36578
937,-26.38758,22.760622
938,-20.028002,35.77538
939,-27.253033,19.672201
940,-26.956686,37.353325
941,-21.65714,34.344387
942,-20.938843,32.037212
943,-25.40509,17.559618
944,-20.27578,34.519913
945,-23.910206,24.127987
946,-25.711231,30.240103
947,-19.85998,25.186737
948,-18.968428,25.527195
949,-28.886791,28.13625
950,-17.432482,23.929047
951,-15.082266,38.620014
952,-29.433512,34.5936
953,-25.012491,42.904167
954,-20.508238,44.809757
955,-26.077765,15.997433
956,-37.674038,4.5247116
957,-26.212898,16.234058
958,-13.6318865,39.168133
959,-21.97869,-41.8252
960,-13.872237,33.509125
961,-22.896114,20.658606
962,-24.847118,17.198135
963,-19.204063,28.724905
964,-39.62232,5.1853356
965,-28.629827,18.471401
966,-17.342703,26.476645
967,-30.917435,23.246
968,-25.18413,35.578163
969,-18.977837,36.47647
970,-30.444723,30.83976
971,-26.363777,31.559952
972,-23.878881,37.840412
973,-21.061468,33.16802
974,-24.45883,29.77739
975,-24.645967,38.982067
976,-19.978863,37.678585
977,-21.047289,23.606613
978,-17.313831,23.945023
979,-22.567434,31.504602
980,-24.6415,27.351032
981,-23.784822,27.732866
982,-27.939548,25.596712
983,-38.953094,6.4308205
984,-27.462442,29.201931
985,-17.618904,34.548218
986,-24.322329,35.4681
987,-13.669521,25.5121
988,-16.486252,35.88796
989,-24.399763,30.187407
990,-27.84531,25.928438
991,-17.108036,41.25399
992,-28.84543,-5.8579626
993,-17.293293,29.17815
994,-19.085855,23.794939
995,-17.272938,40.315857
996,-24.8524,19.291351
997,-40.76145,7.628677
998,-20.2835,28.082268
999,-25.578588,36.10173
1000,-18.469831,25.322243
1001,-21.523415,-42.100937
1002,-19.074703,34.670643
1003,-30.288439,-1.7814262
1004,-26.203533,-9.612016
1005,-22.838398,37.667698
1006,-23.94668,34.89778
1007,-17.234419,25.389883
1008,-41.524647,4.878448
1009,-40.655586,5.980095
1010,-39.244022,5.3570805
1011,-33.541393,-1.0782984
1012,-14.519641,34.070084
1013,-29.394684,34.511955
1014,-17.297695,43.595642
1015,-21.318598,22.114836
1016,-41.502144,5.612573
1017,-21.313692,35.3484
1018,-26.074825,28.153593
1019,-24.309263,34.05776
1020,-22.612917,20.632137
1021,-22.632193,43.380688
1022,-28.19177,39.548454
1023,-18.383902,24.646488
1024,-14.591891,39.073997
1025,-28.251318,25.85243
1026,-25.829292,26.344826
1027,-19.814596,38.26218
1028,-23.35137,29.303562
1029,-20.282824,26.888462
1030,-20.7719,19.085066
1031,-21.05611,23.813526
1032,-26.414879,17.06426
1033,-26.989042,39.336586
1034,-25.548016,42.5492
1035,-23.498737,40.330273
1036,-16.20823,35.405857
1037,-13.625779,30.926762
1038,-39.341995,5.0690856
1039,-23.320595,45.62293
1040,-22.955366,22.765678
1041,-21.60479,40.902622
1042,-21.928913,28.771723
1043,-24.214504,22.011389
1044,-20.764942,42.014156
1045,-18.964304,26.305046
1046,-20.598112,18.53803
1047,-19.018366,22.940407
1048,-21.70761,33.918175
1049,-25.914665,15.877566
1050,-26.724363,18.780508
1051,-24.656456,20.508358
1052,-29.7537,21.744574
1053,-28.083149,17.563011
1054,-19.97328,28.888842
1055,-21.206738,26.637905
1056,-40.63693,6.7609878
1057,-28.915981,22.654696
1058,-16.71614,38.570976
1059,-29.438368,30.348923
1060,-16.974977,26.980297
1061,-27.854992,26.969362
1062,-39.978756,5.734302
1063,-28.752134,18.941132
