,comp1,comp2
374,-13.313172,6.908617
375,-17.802586,11.621378
376,-6.2058115,7.0081544
377,-10.694635,13.222142
378,-14.674473,13.172524
379,-9.260551,12.803336
380,-8.81598,9.355542
381,-9.330334,10.525125
382,-14.447247,9.987529
383,-5.84477,7.9103665
384,-7.1777463,11.0030365
385,-10.273808,16.194077
386,-5.7572484,6.4735966
387,-19.019403,12.446156
388,-11.493242,12.030177
389,-11.812995,10.142563
390,-11.104794,8.249824
391,-12.376255,16.902672
392,-11.92578,5.415622
393,-10.386028,8.66105
394,-10.80414,14.972503
395,-2.5662956,11.454143
396,-6.3712215,11.647991
397,-8.011287,13.435623
398,-16.212603,16.372282
399,-14.546361,2.0825734
400,-12.100745,15.384413
401,-13.185112,8.3060055
402,-15.738337,14.162932
403,-13.092833,15.134153
404,-5.031466,6.6316943
405,-10.170851,6.704592
406,-10.027466,15.007102
407,-14.485676,10.080126
408,-9.920849,14.544256
409,-9.972223,14.861694
410,-4.8271003,4.2962565
411,-3.3496022,13.318193
412,-9.306775,19.977833
413,-13.546888,13.039321
414,-5.251701,15.516974
415,-17.702892,16.818811
416,-6.416557,15.145981
417,-6.1509166,8.216493
418,-10.414808,13.61579
419,-8.536779,12.402348
420,-8.989416,12.740389
421,-8.127635,13.512553
422,-15.865589,11.28895
423,-6.5199857,10.90617
424,-13.188295,16.27189
425,-4.712943,8.320264
426,-9.254823,17.9791
427,-7.3869505,13.023572
428,-15.138959,15.461081
429,-11.628436,7.420516
430,-7.046843,14.088774
431,-6.4034944,12.821189
432,-7.425485,12.516885
433,-12.681001,11.525718
434,-12.264168,9.773175
435,-16.130665,9.242885
436,-8.628875,10.455272
437,-5.9781523,11.537925
438,-5.403839,11.155036
439,-5.1890187,16.882162
440,-13.799279,12.095018
441,-12.144727,12.45232
442,-17.165367,11.723784
443,-9.153097,9.412936
444,-12.40474,12.792058
445,-11.861797,15.234145
446,-11.284507,16.136246
447,-9.430594,7.4572945
448,-8.7664,14.802518
449,-7.0867825,17.7113
450,-11.709248,12.192771
451,-5.445953,13.247363
452,-9.969608,13.578754
453,-15.431939,12.588497
454,-4.3507843,9.902785
455,-6.6061387,17.722828
456,-12.566848,11.763066
457,-19.133251,12.021057
458,-8.823951,14.966685
459,-10.956964,10.860522
460,-9.626376,10.109438
461,-18.561892,13.660197
462,-14.9995575,12.430499
463,-7.1040807,17.126646
464,-11.268246,13.600296
465,-11.871955,16.252
466,-15.784833,10.926817
467,-8.065156,10.901463
468,-10.911324,8.542427
469,-5.3142385,8.9837885
470,-5.38265,9.063325
471,-7.1412797,12.721047
472,-15.06715,14.670541
473,-11.087127,5.922956
474,-8.47025,11.6800375
475,-6.7025566,13.47624
476,-14.082725,11.406875
477,-11.258803,8.69247
478,-11.36549,13.203891
479,-8.514216,8.983096
480,-10.152958,6.902865
481,-10.591661,9.177205
482,-13.629662,5.346225
483,-18.724886,8.417851
484,-9.570804,13.241671
485,-7.8688407,15.519014
486,-16.532175,9.500436
487,-10.692866,6.5776873
488,-10.818078,9.842763
489,-16.21084,13.39228
490,-9.048292,11.486646
491,-17.767244,12.425289
492,-13.800121,5.148368
493,-7.6275296,6.618855
494,-9.93527,12.810965
495,-8.214729,9.211257
496,-14.006671,8.021906
497,-6.483939,16.109358
498,-10.825552,16.034157
499,-8.426152,8.182333
500,-15.957362,11.43636
501,-11.237888,4.8073645
502,-13.0134535,11.001401
503,-5.6435056,7.9433393
504,-11.36246,6.7603054
505,-3.0431967,12.482636
506,-4.7020807,12.903888
507,-7.2558413,16.755856
508,-12.359317,12.962797
509,-11.330516,12.917845
510,-14.043503,10.683449
511,-10.493936,11.178243
512,-14.90077,11.007691
513,-8.878188,18.633251
514,-9.220911,9.4652
515,-12.437613,9.164424
516,-12.639799,9.850624
517,-12.436486,15.941926
518,-8.331793,10.436287
519,-16.305857,13.983336
520,-17.059818,9.140472
521,-10.773285,11.608148
522,-16.167498,15.778224
523,-10.087543,12.073132
524,-11.483278,10.002113
525,-4.4367394,11.423524
526,-7.6979933,12.647058
527,-12.8860655,12.901038
528,-11.489805,12.107996
529,-10.657083,9.299419
530,-5.9938006,14.657075
531,-6.988633,16.762075
532,-17.303228,14.613102
533,-13.324794,5.996548
534,-10.883032,15.04385
535,-14.307891,15.940928
536,-12.443189,19.07461
537,-11.320168,11.514337
538,-5.941562,6.6883726
539,-8.756089,16.76575
540,-13.808702,5.490993
541,-11.0318775,11.843343
542,-9.164064,13.921573
543,-11.652647,9.417333
544,-14.651029,17.941998
545,-5.465667,17.766636
546,-10.166104,9.227623
547,-12.257928,14.833671
548,-17.05878,14.851964
549,-10.121349,15.111062
550,-5.0491967,13.471401
551,-12.730866,12.077755
552,-10.1260395,17.29768
553,-12.047077,14.24463
554,-17.263885,12.47178
555,-16.71018,14.42691
556,-10.831333,11.212602
557,-17.634672,14.098972
558,-6.535424,14.919433
559,-9.565983,10.130089
560,-8.540603,10.099122
561,-15.844108,16.565226
562,-15.349079,11.837704
563,-4.268266,16.050678
564,-10.670724,17.183708
565,-15.725763,13.369565
566,-7.7262306,8.017879
567,-13.81909,8.760613
568,-9.424536,10.1302
569,-7.116115,7.209152
570,-7.428384,8.71823
571,-8.779344,9.464498
572,-6.324219,6.93324
573,-11.166052,15.242734
574,-6.0168424,13.749999
575,-13.687076,10.961815
576,-11.818353,9.163036
577,-13.684044,5.276455
578,-14.53334,2.167868
579,-7.3581324,7.927331
580,-16.991776,15.190438
581,-9.487077,9.278172
582,-11.8219795,7.803238
583,-11.520969,7.4287024
584,-15.370309,11.879983
585,-16.77633,15.480124
586,-5.916851,11.986954
587,-12.98319,10.410471
588,-10.382651,10.618335
589,-9.928087,16.370071
590,-13.995116,10.5953455
591,-10.466011,9.584788
592,-12.970517,6.71745
593,-6.394764,10.854372
594,-10.245056,5.334838
595,-9.149037,16.881048
596,-5.74319,7.3976436
597,-5.937248,16.873806
598,-7.984721,15.54514
599,-7.541827,13.466775
600,-16.927467,11.961025
601,-7.639747,12.613894
602,-12.275028,16.11539
603,-4.4673967,10.972855
604,-12.550029,17.646212
605,-17.489452,15.679283
606,-12.879981,15.016098
607,-14.725104,13.745848
608,-10.058867,12.847139
609,-8.361478,4.885752
610,-9.600896,5.468409
611,-16.053528,12.494678
612,-9.689259,10.405865
613,-6.120456,6.8569417
614,-7.9780717,19.093597
615,-8.220996,11.165299
616,-10.428931,14.782491
617,-13.086245,9.731686
618,-14.639581,9.110838
619,-8.967493,13.23305
620,-9.763971,7.670847
621,-8.353628,7.0791707
622,-16.138372,7.263643
623,-11.605677,11.159188
624,-4.864659,12.230981
625,-15.360624,11.273911
626,-10.642788,15.19501
627,-12.034161,6.165715
628,-7.407696,13.181352
629,-17.999538,13.588503
630,-8.874772,11.972124
631,-8.367214,9.445071
632,-10.79458,6.78565
633,-8.228548,11.042828
634,-10.185269,12.488267
635,-14.627307,14.12652
636,-8.862606,18.752518
637,-8.204312,16.809515
638,-13.941327,17.044338
639,-5.2160535,6.7080827
640,-16.276588,13.34541
641,-8.563463,7.4483852
642,-13.202405,16.715244
643,-9.644628,11.967292
644,-11.156284,10.494026
645,-12.682669,8.297916
646,-14.1293545,14.33539
647,-15.015762,15.326492
648,-12.657621,16.638697
649,-14.731825,8.597999
650,-13.493934,8.684625
651,-9.071256,15.937244
652,-6.595407,9.533822
653,-14.073918,12.353702
654,-13.20183,13.134782
655,-3.9664245,8.778931
656,-10.525578,13.379589
657,-6.0869484,13.336649
658,-15.163293,11.026012
659,-13.521685,14.705101
660,-7.0539927,13.174188
661,-14.859247,5.5652328
662,-8.853291,8.651796
663,-8.979995,8.077303
664,-19.01959,12.118663
665,-12.141324,12.278476
666,-12.679708,9.114984
667,-14.932668,16.801805
668,-8.314394,11.712946
669,-9.084827,14.26991
670,-10.950237,13.829449
671,-6.358221,12.791035
672,-14.623845,9.656723
673,-6.5666604,13.537954
674,-4.6224027,11.972101
675,-8.355905,10.47362
676,-12.145752,13.027188
677,-12.236993,11.38355
678,-6.804642,9.991796
679,-12.564944,9.315361
680,-17.639656,16.546543
681,-11.396419,5.8229485
682,-9.90438,9.818059
683,-8.01002,6.1737757
684,-5.7353926,10.9517975
685,-6.744113,11.481328
686,-10.720651,12.720363
687,-11.229241,17.602282
688,-12.0227785,8.527379
689,-10.332856,7.3002133
690,-8.503334,14.162776
691,-7.2125163,12.373582
692,-16.74555,14.62316
693,-8.178496,10.571269
694,-9.864099,15.549784
695,-16.345934,12.454532
696,-14.020217,14.30395
697,-17.618492,10.46071
698,-12.746776,13.397454
699,-9.331718,7.4224567
700,-11.260409,15.262297
701,-13.531493,15.314764
702,-7.3025446,16.014696
703,-17.60801,13.463996
704,-8.531884,9.998438
705,-13.237324,8.541831
706,-15.011961,5.707753
707,-16.540514,13.96077
708,-12.714166,8.498833
709,-8.814931,14.263736
710,-10.133187,6.5365796
711,-9.676933,14.6183195
712,-13.424387,13.76853
713,-8.762883,11.5675955
714,-10.312696,10.836065
715,-7.615023,14.5668125
716,-7.2401986,11.066126
717,-12.246293,10.43272
718,-9.907607,16.393589
719,-9.433695,14.087426
720,-6.135255,11.486287
721,-9.490244,9.514501
722,-5.1846323,15.494742
723,-10.185273,15.456686
724,-10.259246,7.6523232
725,-7.652236,8.294041
726,-9.121509,15.981268
727,-9.464066,14.21566
728,-11.165587,12.969381
729,-13.82064,11.735634
730,-11.850751,13.802298
731,-4.9927735,14.397075
732,-11.173062,11.1161375
733,-4.534915,14.614571
734,-15.005012,12.304366
735,-15.766343,10.17514
736,-4.473436,13.848141
737,-8.247091,15.365603
738,-10.486369,11.133022
739,-14.730348,17.579115
740,-14.67437,9.176281
741,-8.724282,11.107142
742,-10.431193,6.795509
743,-14.678841,8.413276
744,-4.8209968,4.2753396
745,-14.452901,17.612112
746,-15.323054,9.273149
747,-6.1325383,15.530404
748,-7.827614,10.218024
749,-8.253192,12.824576
750,-5.6553473,6.403987
751,-7.9364815,9.753935
752,-12.111838,13.221139
753,-5.5866528,12.266349
754,-9.99238,15.256288
755,-10.454056,13.930088
756,-7.9995484,10.879062
757,-6.683826,15.013405
758,-3.6694405,10.459611
759,-13.248634,18.357475
760,-3.8190413,15.283192
761,-14.543098,2.0813768
762,-13.30287,10.133479
763,-9.687934,10.541216
764,-11.284613,12.966812
765,-12.64578,10.62492
766,-12.793473,11.528924
767,-17.925022,12.723817
768,-8.047634,13.4409
769,-15.570831,17.71901
770,-8.878639,12.340963
771,-16.93439,14.985106
772,-14.892991,10.177832
773,-8.291378,6.8505473
774,-6.7386,19.28719
775,-13.537106,10.583163
776,-10.011209,13.576739
777,-14.542862,6.5640626
778,-9.151335,9.562251
779,-16.142519,12.575573
780,-3.8091183,8.8773985
781,-11.768211,8.709116
782,-10.42415,14.78511
783,-7.4420996,13.804405
784,-7.216735,5.470121
785,-9.55616,8.834832
786,-2.9459603,9.606012
787,-9.125279,12.941319
788,-9.926609,-12.515653
789,-9.236958,11.741351
790,-9.190846,18.201212
791,-15.594538,14.368091
792,-3.8970113,13.727435
793,-10.205387,14.913306
794,-9.122658,11.137985
795,-11.609987,8.101876
796,-12.256398,13.7745495
797,-16.259342,11.673759
798,-5.549432,11.086707
799,-16.686134,13.466115
800,-12.047758,17.64662
801,-16.36208,7.6161704
802,-8.287752,14.954699
803,-11.845224,12.925425
804,-5.3206615,15.159286
805,-12.745094,7.611778
806,-14.934686,10.2671
807,-10.235568,8.42443
808,-12.41773,9.428741
809,-8.820285,8.195928
810,-9.206744,13.4974165
811,-9.414733,8.927737
812,-15.937131,17.339952
813,-14.858225,16.47325
814,-15.011332,14.418324
815,-6.3040886,9.513175
816,-15.778635,15.717592
817,-10.675004,8.732809
818,-15.650491,14.960196
819,-11.903716,6.955091
820,-11.026397,14.099391
821,-4.90651,11.880728
822,-12.97622,12.8578
823,-8.262964,11.64438
824,-17.111156,10.605988
825,-17.135893,10.160395
826,-5.5107965,12.472234
827,-11.824945,10.967525
828,-4.113944,14.911572
829,-13.70111,15.039027
830,-12.648606,13.187137
831,-8.744168,11.859225
832,-8.039999,11.375813
833,-7.575784,15.514978
834,-15.676278,13.867956
835,-4.7934136,9.887522
836,-12.916406,7.0516086
837,-13.013452,5.651396
838,-11.303318,11.177705
839,-12.16962,14.356069
840,-7.372668,9.126508
841,-8.928981,12.197033
842,-12.012516,11.578172
843,-14.817207,15.967554
844,-15.062505,16.56496
845,-16.548824,14.920615
846,-11.424247,9.276122
847,-13.734069,16.236805
848,-10.056518,12.726161
849,-11.818969,10.694581
850,-10.190378,11.886736
851,-7.5722866,9.200056
852,-9.841796,15.036005
853,-15.398403,13.429049
854,-10.196987,12.403661
855,-7.048125,15.3907995
856,-10.96121,9.824304
857,-12.581333,13.669677
858,-16.512697,17.15762
859,-7.2655883,12.507508
860,-10.989919,15.777348
861,-4.964623,9.316795
862,-6.709336,8.832852
863,-5.2558184,6.6077757
864,-16.857893,9.477441
865,-14.487449,10.72358
866,-14.07717,6.297313
867,-10.605974,17.967258
868,-7.1765347,13.1823635
869,-9.770584,10.590883
870,-15.507921,7.344393
871,-17.37106,12.376833
872,-9.359589,19.874239
873,-11.685011,12.095446
874,-7.9923763,8.618101
875,-10.132528,11.751095
876,-9.427473,6.894358
877,-5.7006426,12.958072
878,-16.43186,10.669974
879,-12.731934,11.888142
880,-13.681965,5.319129
881,-11.220462,14.889225
882,-10.191061,11.450494
883,-11.007979,12.542251
884,-8.174218,13.572831
885,-11.483803,13.396663
886,-12.257386,13.143835
887,-10.950344,15.208979
888,-10.091523,13.417935
889,-9.808936,15.763531
890,-9.300202,7.060886
891,-8.591851,14.52038
892,-3.969527,13.19246
893,-15.128844,8.418007
894,-9.076391,6.8290114
895,-18.509218,13.479658
896,-13.231833,9.964744
897,-6.349899,12.195876
898,-15.793576,12.169109
899,-9.918944,11.041774
900,-11.359147,16.822529
901,-11.269733,9.254135
902,-14.173605,15.191263
903,-15.884025,14.993358
904,-10.940965,9.929554
905,-12.0121,13.2331085
906,-8.234348,13.431777
907,-11.622978,9.146876
908,-12.710385,11.684611
909,-14.501654,16.47971
910,-9.6244755,4.4837875
911,-11.128037,10.916366
912,-7.7086,13.977765
913,-11.963208,10.612658
914,-7.4695625,10.306825
915,-9.277765,17.882013
916,-10.383943,10.738121
917,-12.864063,14.337668
918,-19.711823,11.28172
919,-8.147431,12.150234
920,-11.918765,10.240441
921,-5.31972,13.820109
922,-18.105783,16.356354
923,-12.18621,9.043707
924,-9.297461,17.83736
925,-7.999231,6.033165
926,-4.812148,4.31331
927,-10.485005,17.972845
928,-5.771279,9.713178
929,-13.933784,13.966676
930,-6.6185718,15.863181
931,-17.013155,11.612686
932,-8.75679,15.038614
933,28.0023,10.118288
934,25.058622,8.29148
935,27.129387,8.492681
936,27.934923,9.931484
937,30.179707,11.913882
938,27.19758,9.121559
939,28.058022,9.676678
940,27.33514,10.261982
941,27.0605,12.100305
942,27.536562,9.455867
943,24.95179,8.884492
944,22.577787,3.0612643
945,28.237076,7.8795624
946,29.120111,7.615145
947,28.496735,8.070471
948,27.080996,9.666588
949,26.434626,10.009654
950,27.906645,8.120784
951,30.423828,12.060616
952,25.879932,8.922409
953,25.183468,7.9380727
954,28.306223,8.873656
955,28.069983,11.258885
956,25.737963,9.013153
957,26.35166,12.442801
958,28.213203,6.744805
959,26.963533,8.280593
960,30.052864,9.355664
961,27.181028,8.799908
962,28.347301,8.686541
963,25.27015,12.082336
964,27.480803,8.014186
965,24.97056,7.4661465
966,29.523598,9.523817
967,27.725237,11.17094
968,27.261414,9.380828
969,27.995794,9.608562
970,27.156506,6.166094
971,27.145025,9.529528
972,28.03828,10.744875
973,24.40295,11.338971
974,26.18559,11.774134
975,22.50078,6.9595
976,28.925678,10.653213
977,28.019983,9.018076
978,26.169804,9.542377
979,25.651382,8.685273
980,25.224525,7.8330965
981,28.042953,8.236013
982,27.439287,6.236377
983,27.330639,11.856835
984,25.883772,8.848736
985,28.315788,9.802064
986,28.57206,11.355396
987,30.175903,8.516647
988,25.47496,9.793797
989,29.63174,10.7496195
990,29.203232,9.937142
991,27.752846,6.471824
992,28.662868,7.8315396
993,26.952587,13.232518
994,28.150486,10.27995
995,28.770592,10.148058
996,27.837194,8.75837
997,29.68391,11.926971
998,26.821375,7.0086303
999,27.20662,9.525723
1000,27.034534,9.291362
1001,26.394436,10.945985
1002,24.253214,10.75295
1003,28.223347,10.302595
1004,25.874695,9.525481
1005,24.845327,8.235216
1006,27.262936,9.11772
1007,29.114029,7.8050556
1008,26.292116,8.800616
1009,25.93315,7.159543
1010,27.819386,10.437539
1011,27.21234,9.471253
1012,26.287975,7.8165092
1013,28.096344,9.825575
1014,29.972795,12.008544
1015,25.725174,12.128952
1016,29.602726,10.181
1017,26.141281,11.286518
1018,24.204369,10.507266
1019,27.608702,10.556015
1020,28.627592,9.528392
1021,25.60378,10.836891
1022,28.577358,12.978491
1023,28.791647,11.280863
1024,26.322998,11.334047
1025,25.46676,9.249736
1026,24.293085,6.717283
1027,29.660793,10.784362
1028,29.876278,9.879228
1029,26.447735,8.254044
1030,24.236778,10.17371
1031,26.203558,10.118616
1032,27.908688,8.727564
1033,25.69496,10.364515
1034,27.49533,8.087534
1035,27.855713,9.196439
1036,24.715687,7.5383334
1037,27.349089,9.99811
1038,25.390259,7.099704
1039,21.461567,10.232135
1040,26.140165,7.2692347
1041,27.052027,8.444137
1042,28.03718,6.353996
1043,25.842987,9.529766
1044,28.761106,12.013447
1045,28.692284,9.0014715
1046,27.653885,11.21735
1047,26.594662,10.213271
1048,26.906044,7.6673083
1049,29.536358,12.265925
1050,27.29189,12.50646
1051,28.899857,9.786801
1052,29.147772,9.939395
1053,27.506102,10.1859
1054,26.074938,9.188878
1055,25.684797,10.349922
1056,26.55151,11.046426
1057,25.857698,5.4229875
1058,25.019104,9.920592
1059,23.97624,7.7982006
1060,26.923552,6.904346
1061,26.755732,7.5019655
